year,month,day,hour,minute,second,millisecond,value
2016,9,12,12,0,24,532,-0.035
2016,9,12,12,0,24,536,0
2016,9,12,12,0,24,540,-0.015
2016,9,12,12,0,24,544,-0.015
2016,9,12,12,0,24,548,0
2016,9,12,12,0,24,552,0
2016,9,12,12,0,24,556,-0.01
2016,9,12,12,0,24,560,-0.015
2016,9,12,12,0,24,564,-0.005
2016,9,12,12,0,24,568,-0.025
2016,9,12,12,0,24,572,-0.035
2016,9,12,12,0,24,576,-0.045
2016,9,12,12,0,24,580,-0.05
2016,9,12,12,0,24,584,-0.055
2016,9,12,12,0,24,588,-0.05
2016,9,12,12,0,24,592,-0.06
2016,9,12,12,0,24,596,-0.03
2016,9,12,12,0,24,600,-0.045
2016,9,12,12,0,24,604,-0.02
2016,9,12,12,0,24,608,-0.035
2016,9,12,12,0,24,612,-0.06
2016,9,12,12,0,24,616,-0.04
2016,9,12,12,0,24,620,-0.025
2016,9,12,12,0,24,624,-0.025
2016,9,12,12,0,24,628,0
2016,9,12,12,0,24,632,0.03
2016,9,12,12,0,24,636,0
2016,9,12,12,0,24,640,0.005
2016,9,12,12,0,24,644,0.045
2016,9,12,12,0,24,648,0.035
2016,9,12,12,0,24,652,0.035
2016,9,12,12,0,24,656,0.025
2016,9,12,12,0,24,660,0.035
2016,9,12,12,0,24,664,0.045
2016,9,12,12,0,24,668,0.075
2016,9,12,12,0,24,672,0.115
2016,9,12,12,0,24,676,0.215
2016,9,12,12,0,24,680,0.31
2016,9,12,12,0,24,684,0.37
2016,9,12,12,0,24,688,0.355
2016,9,12,12,0,24,692,0.24
2016,9,12,12,0,24,696,0.095
2016,9,12,12,0,24,700,-0.205
2016,9,12,12,0,24,704,-0.545
2016,9,12,12,0,24,708,-0.78
2016,9,12,12,0,24,712,-0.845
2016,9,12,12,0,24,716,-0.805
2016,9,12,12,0,24,720,-0.66
2016,9,12,12,0,24,724,-0.465
2016,9,12,12,0,24,728,-0.26
2016,9,12,12,0,24,732,-0.14
2016,9,12,12,0,24,736,-0.075
2016,9,12,12,0,24,740,-0.01
2016,9,12,12,0,24,744,0.015
2016,9,12,12,0,24,748,0.015
2016,9,12,12,0,24,752,0.025
2016,9,12,12,0,24,756,0.035
2016,9,12,12,0,24,760,0.035
2016,9,12,12,0,24,764,0.055
2016,9,12,12,0,24,768,0.055
2016,9,12,12,0,24,772,0.035
2016,9,12,12,0,24,776,0.005
2016,9,12,12,0,24,780,0.02
2016,9,12,12,0,24,784,0.02
2016,9,12,12,0,24,788,0.015
2016,9,12,12,0,24,792,-0.005
2016,9,12,12,0,24,796,0
2016,9,12,12,0,24,800,-0.01
2016,9,12,12,0,24,804,-0.05
2016,9,12,12,0,24,808,-0.065
2016,9,12,12,0,24,812,-0.065
2016,9,12,12,0,24,816,-0.065
2016,9,12,12,0,24,820,-0.03
2016,9,12,12,0,24,824,0
2016,9,12,12,0,24,828,0.025
2016,9,12,12,0,24,832,0.025
2016,9,12,12,0,24,836,0.04
2016,9,12,12,0,24,840,0.05
2016,9,12,12,0,24,844,0.1
2016,9,12,12,0,24,848,0.07
2016,9,12,12,0,24,852,0.1
2016,9,12,12,0,24,856,0.105
2016,9,12,12,0,24,860,0.11
2016,9,12,12,0,24,864,0.105
2016,9,12,12,0,24,868,0.095
2016,9,12,12,0,24,872,0.125
2016,9,12,12,0,24,876,0.11
2016,9,12,12,0,24,880,0.115
2016,9,12,12,0,24,884,0.09
2016,9,12,12,0,24,888,0.08
2016,9,12,12,0,24,892,0.11
2016,9,12,12,0,24,896,0.1
2016,9,12,12,0,24,900,0.11
2016,9,12,12,0,24,904,0.095
2016,9,12,12,0,24,908,0.08
2016,9,12,12,0,24,912,0.12
2016,9,12,12,0,24,916,0.105
2016,9,12,12,0,24,920,0.11
2016,9,12,12,0,24,924,0.12
2016,9,12,12,0,24,928,0.14
2016,9,12,12,0,24,932,0.14
2016,9,12,12,0,24,936,0.12
2016,9,12,12,0,24,940,0.13
2016,9,12,12,0,24,944,0.155
2016,9,12,12,0,24,948,0.11
2016,9,12,12,0,24,952,0.095
2016,9,12,12,0,24,956,0.08
2016,9,12,12,0,24,960,0.09
2016,9,12,12,0,24,964,0.075
2016,9,12,12,0,24,968,0.08
2016,9,12,12,0,24,972,0.065
2016,9,12,12,0,24,976,0.065
2016,9,12,12,0,24,980,0.09
2016,9,12,12,0,24,984,0.095
2016,9,12,12,0,24,988,0.135
2016,9,12,12,0,24,992,0.115
2016,9,12,12,0,24,996,0.12
2016,9,12,12,0,25,0,0.15
2016,9,12,12,0,25,4,0.15
2016,9,12,12,0,25,8,0.17
2016,9,12,12,0,25,12,0.145
2016,9,12,12,0,25,16,0.115
2016,9,12,12,0,25,20,0.115
2016,9,12,12,0,25,24,0.085
2016,9,12,12,0,25,28,0.065
2016,9,12,12,0,25,32,0.06
2016,9,12,12,0,25,36,0.03
2016,9,12,12,0,25,40,0.035
2016,9,12,12,0,25,44,0.01
2016,9,12,12,0,25,48,-0.035
2016,9,12,12,0,25,52,-0.045
2016,9,12,12,0,25,56,-0.065
2016,9,12,12,0,25,60,-0.07
2016,9,12,12,0,25,64,-0.08
2016,9,12,12,0,25,68,-0.065
2016,9,12,12,0,25,72,-0.055
2016,9,12,12,0,25,76,-0.08
2016,9,12,12,0,25,80,-0.045
2016,9,12,12,0,25,84,-0.05
2016,9,12,12,0,25,88,-0.05
2016,9,12,12,0,25,92,-0.05
2016,9,12,12,0,25,96,-0.07
2016,9,12,12,0,25,100,-0.06
2016,9,12,12,0,25,104,-0.07
2016,9,12,12,0,25,108,-0.055
2016,9,12,12,0,25,112,-0.065
2016,9,12,12,0,25,116,-0.065
2016,9,12,12,0,25,120,-0.075
2016,9,12,12,0,25,124,-0.09
2016,9,12,12,0,25,128,-0.08
2016,9,12,12,0,25,132,-0.095
2016,9,12,12,0,25,136,-0.12
2016,9,12,12,0,25,140,-0.115
2016,9,12,12,0,25,144,-0.155
2016,9,12,12,0,25,148,-0.155
2016,9,12,12,0,25,152,-0.15
2016,9,12,12,0,25,156,-0.12
2016,9,12,12,0,25,160,-0.095
2016,9,12,12,0,25,164,-0.07
2016,9,12,12,0,25,168,-0.025
2016,9,12,12,0,25,172,-0.04
2016,9,12,12,0,25,176,-0.04
2016,9,12,12,0,25,180,-0.065
2016,9,12,12,0,25,184,-0.095
2016,9,12,12,0,25,188,-0.115
2016,9,12,12,0,25,192,-0.085
2016,9,12,12,0,25,196,-0.105
2016,9,12,12,0,25,200,-0.095
2016,9,12,12,0,25,204,-0.07
2016,9,12,12,0,25,208,-0.05
2016,9,12,12,0,25,212,-0.04
2016,9,12,12,0,25,216,-0.035
2016,9,12,12,0,25,220,-0.005
2016,9,12,12,0,25,224,-0.005
2016,9,12,12,0,25,228,-0.015
2016,9,12,12,0,25,232,-0.025
2016,9,12,12,0,25,236,-0.055
2016,9,12,12,0,25,240,-0.04
2016,9,12,12,0,25,244,-0.04
2016,9,12,12,0,25,248,-0.075
2016,9,12,12,0,25,252,-0.055
2016,9,12,12,0,25,256,-0.085
2016,9,12,12,0,25,260,-0.095
2016,9,12,12,0,25,264,-0.105
2016,9,12,12,0,25,268,-0.09
2016,9,12,12,0,25,272,-0.095
2016,9,12,12,0,25,276,-0.105
2016,9,12,12,0,25,280,-0.1
2016,9,12,12,0,25,284,-0.105
2016,9,12,12,0,25,288,-0.105
2016,9,12,12,0,25,292,-0.095
2016,9,12,12,0,25,296,-0.09
2016,9,12,12,0,25,300,-0.08
2016,9,12,12,0,25,304,-0.055
2016,9,12,12,0,25,308,-0.07
2016,9,12,12,0,25,312,-0.085
2016,9,12,12,0,25,316,-0.09
2016,9,12,12,0,25,320,-0.095
2016,9,12,12,0,25,324,-0.07
2016,9,12,12,0,25,328,-0.08
2016,9,12,12,0,25,332,-0.09
2016,9,12,12,0,25,336,-0.08
2016,9,12,12,0,25,340,-0.07
2016,9,12,12,0,25,344,-0.05
2016,9,12,12,0,25,348,-0.04
2016,9,12,12,0,25,352,-0.045
2016,9,12,12,0,25,356,-0.015
2016,9,12,12,0,25,360,-0.01
2016,9,12,12,0,25,364,-0.04
2016,9,12,12,0,25,368,-0.05
2016,9,12,12,0,25,372,-0.06
2016,9,12,12,0,25,376,-0.065
2016,9,12,12,0,25,380,-0.085
2016,9,12,12,0,25,384,-0.095
2016,9,12,12,0,25,388,-0.07
2016,9,12,12,0,25,392,-0.05
2016,9,12,12,0,25,396,-0.06
2016,9,12,12,0,25,400,-0.05
2016,9,12,12,0,25,404,-0.07
2016,9,12,12,0,25,408,-0.06
2016,9,12,12,0,25,412,-0.04
2016,9,12,12,0,25,416,-0.05
2016,9,12,12,0,25,420,-0.02
2016,9,12,12,0,25,424,-0.02
2016,9,12,12,0,25,428,-0.015
2016,9,12,12,0,25,432,-0.005
2016,9,12,12,0,25,436,0.015
2016,9,12,12,0,25,440,0.06
2016,9,12,12,0,25,444,0.11
2016,9,12,12,0,25,448,0.185
2016,9,12,12,0,25,452,0.24
2016,9,12,12,0,25,456,0.305
2016,9,12,12,0,25,460,0.315
2016,9,12,12,0,25,464,0.31
2016,9,12,12,0,25,468,0.29
2016,9,12,12,0,25,472,0.255
2016,9,12,12,0,25,476,0.075
2016,9,12,12,0,25,480,-0.28
2016,9,12,12,0,25,484,-0.615
2016,9,12,12,0,25,488,-0.8
2016,9,12,12,0,25,492,-0.835
2016,9,12,12,0,25,496,-0.765
2016,9,12,12,0,25,500,-0.615
2016,9,12,12,0,25,504,-0.49
2016,9,12,12,0,25,508,-0.4
2016,9,12,12,0,25,512,-0.37
2016,9,12,12,0,25,516,-0.455
2016,9,12,12,0,25,520,-0.47
2016,9,12,12,0,25,524,-0.435
2016,9,12,12,0,25,528,-0.345
2016,9,12,12,0,25,532,-0.375
2016,9,12,12,0,25,536,-0.435
2016,9,12,12,0,25,540,-0.46
2016,9,12,12,0,25,544,-0.395
2016,9,12,12,0,25,548,-0.28
2016,9,12,12,0,25,552,-0.17
2016,9,12,12,0,25,556,-0.065
2016,9,12,12,0,25,560,0.045
2016,9,12,12,0,25,564,0.1
2016,9,12,12,0,25,568,0.16
2016,9,12,12,0,25,572,0.135
2016,9,12,12,0,25,576,0.065
2016,9,12,12,0,25,580,0.02
2016,9,12,12,0,25,584,0.015
2016,9,12,12,0,25,588,0.035
2016,9,12,12,0,25,592,0.025
2016,9,12,12,0,25,596,0.03
2016,9,12,12,0,25,600,0.08
2016,9,12,12,0,25,604,0.16
2016,9,12,12,0,25,608,0.11
2016,9,12,12,0,25,612,0
2016,9,12,12,0,25,616,-0.015
2016,9,12,12,0,25,620,0.015
2016,9,12,12,0,25,624,0.015
2016,9,12,12,0,25,628,0.065
2016,9,12,12,0,25,632,0.1
2016,9,12,12,0,25,636,0.135
2016,9,12,12,0,25,640,0.18
2016,9,12,12,0,25,644,0.265
2016,9,12,12,0,25,648,0.305
2016,9,12,12,0,25,652,0.35
2016,9,12,12,0,25,656,0.335
2016,9,12,12,0,25,660,0.315
2016,9,12,12,0,25,664,0.295
2016,9,12,12,0,25,668,0.26
2016,9,12,12,0,25,672,0.23
2016,9,12,12,0,25,676,0.185
2016,9,12,12,0,25,680,0.155
2016,9,12,12,0,25,684,0.11
2016,9,12,12,0,25,688,0.075
2016,9,12,12,0,25,692,0.025
2016,9,12,12,0,25,696,-0.03
2016,9,12,12,0,25,700,-0.12
2016,9,12,12,0,25,704,-0.24
2016,9,12,12,0,25,708,-0.37
2016,9,12,12,0,25,712,-0.44
2016,9,12,12,0,25,716,-0.405
2016,9,12,12,0,25,720,-0.335
2016,9,12,12,0,25,724,-0.23
2016,9,12,12,0,25,728,-0.11
2016,9,12,12,0,25,732,0.035
2016,9,12,12,0,25,736,0.13
2016,9,12,12,0,25,740,0.23
2016,9,12,12,0,25,744,0.325
2016,9,12,12,0,25,748,0.32
2016,9,12,12,0,25,752,0.32
2016,9,12,12,0,25,756,0.275
2016,9,12,12,0,25,760,0.175
2016,9,12,12,0,25,764,0.08
2016,9,12,12,0,25,768,0.045
2016,9,12,12,0,25,772,0.055
2016,9,12,12,0,25,776,0.105
2016,9,12,12,0,25,780,0.175
2016,9,12,12,0,25,784,0.22
2016,9,12,12,0,25,788,0.295
2016,9,12,12,0,25,792,0.355
2016,9,12,12,0,25,796,0.415
2016,9,12,12,0,25,800,0.425
2016,9,12,12,0,25,804,0.405
2016,9,12,12,0,25,808,0.375
2016,9,12,12,0,25,812,0.325
2016,9,12,12,0,25,816,0.285
2016,9,12,12,0,25,820,0.245
2016,9,12,12,0,25,824,0.215
2016,9,12,12,0,25,828,0.2
2016,9,12,12,0,25,832,0.2
2016,9,12,12,0,25,836,0.2
2016,9,12,12,0,25,840,0.185
2016,9,12,12,0,25,844,0.155
2016,9,12,12,0,25,848,0.135
2016,9,12,12,0,25,852,0.065
2016,9,12,12,0,25,856,0.035
2016,9,12,12,0,25,860,0.03
2016,9,12,12,0,25,864,-0.01
2016,9,12,12,0,25,868,-0.02
2016,9,12,12,0,25,872,-0.01
2016,9,12,12,0,25,876,0.015
2016,9,12,12,0,25,880,0.035
2016,9,12,12,0,25,884,0.035
2016,9,12,12,0,25,888,0.06
2016,9,12,12,0,25,892,0.06
2016,9,12,12,0,25,896,0.05
2016,9,12,12,0,25,900,0.015
2016,9,12,12,0,25,904,-0.005
2016,9,12,12,0,25,908,-0.01
2016,9,12,12,0,25,912,-0.03
2016,9,12,12,0,25,916,-0.06
2016,9,12,12,0,25,920,-0.075
2016,9,12,12,0,25,924,-0.1
2016,9,12,12,0,25,928,-0.095
2016,9,12,12,0,25,932,-0.08
2016,9,12,12,0,25,936,-0.06
2016,9,12,12,0,25,940,-0.025
2016,9,12,12,0,25,944,-0.035
2016,9,12,12,0,25,948,-0.01
2016,9,12,12,0,25,952,-0.03
2016,9,12,12,0,25,956,-0.055
2016,9,12,12,0,25,960,-0.045
2016,9,12,12,0,25,964,-0.07
2016,9,12,12,0,25,968,-0.05
2016,9,12,12,0,25,972,-0.045
2016,9,12,12,0,25,976,-0.08
2016,9,12,12,0,25,980,-0.075
2016,9,12,12,0,25,984,-0.065
2016,9,12,12,0,25,988,-0.06
2016,9,12,12,0,25,992,-0.05
2016,9,12,12,0,25,996,-0.04
2016,9,12,12,0,26,0,-0.02
2016,9,12,12,0,26,4,-0.03
2016,9,12,12,0,26,8,-0.03
2016,9,12,12,0,26,12,0
2016,9,12,12,0,26,16,-0.01
2016,9,12,12,0,26,20,-0.03
2016,9,12,12,0,26,24,-0.045
2016,9,12,12,0,26,28,-0.08
2016,9,12,12,0,26,32,-0.095
2016,9,12,12,0,26,36,-0.105
2016,9,12,12,0,26,40,-0.13
2016,9,12,12,0,26,44,-0.15
2016,9,12,12,0,26,48,-0.175
2016,9,12,12,0,26,52,-0.195
2016,9,12,12,0,26,56,-0.2
2016,9,12,12,0,26,60,-0.205
2016,9,12,12,0,26,64,-0.225
2016,9,12,12,0,26,68,-0.23
2016,9,12,12,0,26,72,-0.225
2016,9,12,12,0,26,76,-0.225
2016,9,12,12,0,26,80,-0.21
2016,9,12,12,0,26,84,-0.185
2016,9,12,12,0,26,88,-0.15
2016,9,12,12,0,26,92,-0.13
2016,9,12,12,0,26,96,-0.13
2016,9,12,12,0,26,100,-0.12
2016,9,12,12,0,26,104,-0.135
2016,9,12,12,0,26,108,-0.155
2016,9,12,12,0,26,112,-0.18
2016,9,12,12,0,26,116,-0.2
2016,9,12,12,0,26,120,-0.205
2016,9,12,12,0,26,124,-0.205
2016,9,12,12,0,26,128,-0.175
2016,9,12,12,0,26,132,-0.15
2016,9,12,12,0,26,136,-0.125
2016,9,12,12,0,26,140,-0.1
2016,9,12,12,0,26,144,-0.1
2016,9,12,12,0,26,148,-0.09
2016,9,12,12,0,26,152,-0.105
2016,9,12,12,0,26,156,-0.115
2016,9,12,12,0,26,160,-0.12
2016,9,12,12,0,26,164,-0.13
2016,9,12,12,0,26,168,-0.14
2016,9,12,12,0,26,172,-0.19
2016,9,12,12,0,26,176,-0.21
2016,9,12,12,0,26,180,-0.205
2016,9,12,12,0,26,184,-0.185
2016,9,12,12,0,26,188,-0.155
2016,9,12,12,0,26,192,-0.075
2016,9,12,12,0,26,196,-0.03
2016,9,12,12,0,26,200,0.02
2016,9,12,12,0,26,204,0.04
2016,9,12,12,0,26,208,0.04
2016,9,12,12,0,26,212,0
2016,9,12,12,0,26,216,-0.05
2016,9,12,12,0,26,220,-0.105
2016,9,12,12,0,26,224,-0.1
2016,9,12,12,0,26,228,-0.105
2016,9,12,12,0,26,232,-0.125
2016,9,12,12,0,26,236,-0.07
2016,9,12,12,0,26,240,-0.025
2016,9,12,12,0,26,244,0.035
2016,9,12,12,0,26,248,0.115
2016,9,12,12,0,26,252,0.235
2016,9,12,12,0,26,256,0.385
2016,9,12,12,0,26,260,0.44
2016,9,12,12,0,26,264,0.455
2016,9,12,12,0,26,268,0.43
2016,9,12,12,0,26,272,0.27
2016,9,12,12,0,26,276,-0.045
2016,9,12,12,0,26,280,-0.435
2016,9,12,12,0,26,284,-0.695
2016,9,12,12,0,26,288,-0.8
2016,9,12,12,0,26,292,-0.8
2016,9,12,12,0,26,296,-0.635
2016,9,12,12,0,26,300,-0.485
2016,9,12,12,0,26,304,-0.32
2016,9,12,12,0,26,308,-0.195
2016,9,12,12,0,26,312,-0.105
2016,9,12,12,0,26,316,-0.065
2016,9,12,12,0,26,320,-0.04
2016,9,12,12,0,26,324,0
2016,9,12,12,0,26,328,-0.04
2016,9,12,12,0,26,332,-0.015
2016,9,12,12,0,26,336,-0.015
2016,9,12,12,0,26,340,-0.045
2016,9,12,12,0,26,344,-0.03
2016,9,12,12,0,26,348,-0.005
2016,9,12,12,0,26,352,0
2016,9,12,12,0,26,356,0
2016,9,12,12,0,26,360,0
2016,9,12,12,0,26,364,0.005
2016,9,12,12,0,26,368,0.005
2016,9,12,12,0,26,372,0.005
2016,9,12,12,0,26,376,0.02
2016,9,12,12,0,26,380,0.015
2016,9,12,12,0,26,384,0.015
2016,9,12,12,0,26,388,0.05
2016,9,12,12,0,26,392,0.045
2016,9,12,12,0,26,396,0.04
2016,9,12,12,0,26,400,0.07
2016,9,12,12,0,26,404,0.065
2016,9,12,12,0,26,408,0.075
2016,9,12,12,0,26,412,0.08
2016,9,12,12,0,26,416,0.08
2016,9,12,12,0,26,420,0.07
2016,9,12,12,0,26,424,0.055
2016,9,12,12,0,26,428,0.075
2016,9,12,12,0,26,432,0.06
2016,9,12,12,0,26,436,0.06
2016,9,12,12,0,26,440,0.05
2016,9,12,12,0,26,444,0.05
2016,9,12,12,0,26,448,0.035
2016,9,12,12,0,26,452,-0.005
2016,9,12,12,0,26,456,0
2016,9,12,12,0,26,460,0.025
2016,9,12,12,0,26,464,0
2016,9,12,12,0,26,468,0
2016,9,12,12,0,26,472,-0.005
2016,9,12,12,0,26,476,0.02
2016,9,12,12,0,26,480,0.005
2016,9,12,12,0,26,484,0.015
2016,9,12,12,0,26,488,0.015
2016,9,12,12,0,26,492,0.03
2016,9,12,12,0,26,496,0.025
2016,9,12,12,0,26,500,0.075
2016,9,12,12,0,26,504,0.09
2016,9,12,12,0,26,508,0.05
2016,9,12,12,0,26,512,0.025
2016,9,12,12,0,26,516,0.025
2016,9,12,12,0,26,520,0.015
2016,9,12,12,0,26,524,0.02
2016,9,12,12,0,26,528,0.015
2016,9,12,12,0,26,532,0.01
2016,9,12,12,0,26,536,-0.005
2016,9,12,12,0,26,540,0.005
2016,9,12,12,0,26,544,-0.005
2016,9,12,12,0,26,548,-0.015
2016,9,12,12,0,26,552,-0.055
2016,9,12,12,0,26,556,-0.04
2016,9,12,12,0,26,560,-0.04
2016,9,12,12,0,26,564,-0.035
2016,9,12,12,0,26,568,-0.04
2016,9,12,12,0,26,572,-0.055
2016,9,12,12,0,26,576,-0.055
2016,9,12,12,0,26,580,-0.055
2016,9,12,12,0,26,584,-0.06
2016,9,12,12,0,26,588,-0.08
2016,9,12,12,0,26,592,-0.09
2016,9,12,12,0,26,596,-0.105
2016,9,12,12,0,26,600,-0.115
2016,9,12,12,0,26,604,-0.12
2016,9,12,12,0,26,608,-0.105
2016,9,12,12,0,26,612,-0.115
2016,9,12,12,0,26,616,-0.13
2016,9,12,12,0,26,620,-0.115
2016,9,12,12,0,26,624,-0.11
2016,9,12,12,0,26,628,-0.145
2016,9,12,12,0,26,632,-0.135
2016,9,12,12,0,26,636,-0.145
2016,9,12,12,0,26,640,-0.16
2016,9,12,12,0,26,644,-0.13
2016,9,12,12,0,26,648,-0.16
2016,9,12,12,0,26,652,-0.15
2016,9,12,12,0,26,656,-0.145
2016,9,12,12,0,26,660,-0.13
2016,9,12,12,0,26,664,-0.14
2016,9,12,12,0,26,668,-0.145
2016,9,12,12,0,26,672,-0.155
2016,9,12,12,0,26,676,-0.16
2016,9,12,12,0,26,680,-0.14
2016,9,12,12,0,26,684,-0.165
2016,9,12,12,0,26,688,-0.17
2016,9,12,12,0,26,692,-0.16
2016,9,12,12,0,26,696,-0.185
2016,9,12,12,0,26,700,-0.185
2016,9,12,12,0,26,704,-0.2
2016,9,12,12,0,26,708,-0.2
2016,9,12,12,0,26,712,-0.22
2016,9,12,12,0,26,716,-0.21
2016,9,12,12,0,26,720,-0.2
2016,9,12,12,0,26,724,-0.195
2016,9,12,12,0,26,728,-0.215
2016,9,12,12,0,26,732,-0.23
2016,9,12,12,0,26,736,-0.24
2016,9,12,12,0,26,740,-0.24
2016,9,12,12,0,26,744,-0.255
2016,9,12,12,0,26,748,-0.255
2016,9,12,12,0,26,752,-0.28
2016,9,12,12,0,26,756,-0.245
2016,9,12,12,0,26,760,-0.27
2016,9,12,12,0,26,764,-0.245
2016,9,12,12,0,26,768,-0.255
2016,9,12,12,0,26,772,-0.265
2016,9,12,12,0,26,776,-0.245
2016,9,12,12,0,26,780,-0.225
2016,9,12,12,0,26,784,-0.215
2016,9,12,12,0,26,788,-0.21
2016,9,12,12,0,26,792,-0.255
2016,9,12,12,0,26,796,-0.295
2016,9,12,12,0,26,800,-0.285
2016,9,12,12,0,26,804,-0.295
2016,9,12,12,0,26,808,-0.285
2016,9,12,12,0,26,812,-0.275
2016,9,12,12,0,26,816,-0.275
2016,9,12,12,0,26,820,-0.27
2016,9,12,12,0,26,824,-0.25
2016,9,12,12,0,26,828,-0.22
2016,9,12,12,0,26,832,-0.19
2016,9,12,12,0,26,836,-0.175
2016,9,12,12,0,26,840,-0.16
2016,9,12,12,0,26,844,-0.14
2016,9,12,12,0,26,848,-0.16
2016,9,12,12,0,26,852,-0.135
2016,9,12,12,0,26,856,-0.145
2016,9,12,12,0,26,860,-0.095
2016,9,12,12,0,26,864,-0.065
2016,9,12,12,0,26,868,-0.07
2016,9,12,12,0,26,872,-0.05
2016,9,12,12,0,26,876,-0.08
2016,9,12,12,0,26,880,-0.1
2016,9,12,12,0,26,884,-0.065
2016,9,12,12,0,26,888,-0.065
2016,9,12,12,0,26,892,-0.085
2016,9,12,12,0,26,896,-0.05
2016,9,12,12,0,26,900,-0.02
2016,9,12,12,0,26,904,-0.045
2016,9,12,12,0,26,908,-0.01
2016,9,12,12,0,26,912,-0.02
2016,9,12,12,0,26,916,-0.045
2016,9,12,12,0,26,920,-0.095
2016,9,12,12,0,26,924,-0.135
2016,9,12,12,0,26,928,-0.17
2016,9,12,12,0,26,932,-0.195
2016,9,12,12,0,26,936,-0.24
2016,9,12,12,0,26,940,-0.24
2016,9,12,12,0,26,944,-0.26
2016,9,12,12,0,26,948,-0.24
2016,9,12,12,0,26,952,-0.245
2016,9,12,12,0,26,956,-0.28
2016,9,12,12,0,26,960,-0.265
2016,9,12,12,0,26,964,-0.235
2016,9,12,12,0,26,968,-0.225
2016,9,12,12,0,26,972,-0.22
2016,9,12,12,0,26,976,-0.22
2016,9,12,12,0,26,980,-0.215
2016,9,12,12,0,26,984,-0.23
2016,9,12,12,0,26,988,-0.23
2016,9,12,12,0,26,992,-0.205
2016,9,12,12,0,26,996,-0.195
2016,9,12,12,0,27,0,-0.19
2016,9,12,12,0,27,4,-0.215
2016,9,12,12,0,27,8,-0.245
2016,9,12,12,0,27,12,-0.275
2016,9,12,12,0,27,16,-0.305
2016,9,12,12,0,27,20,-0.345
2016,9,12,12,0,27,24,-0.395
2016,9,12,12,0,27,28,-0.42
2016,9,12,12,0,27,32,-0.365
2016,9,12,12,0,27,36,-0.37
2016,9,12,12,0,27,40,-0.405
2016,9,12,12,0,27,44,-0.315
2016,9,12,12,0,27,48,-0.2
2016,9,12,12,0,27,52,-0.065
2016,9,12,12,0,27,56,0.025
2016,9,12,12,0,27,60,0.105
2016,9,12,12,0,27,64,0.14
2016,9,12,12,0,27,68,0.105
2016,9,12,12,0,27,72,-0.02
2016,9,12,12,0,27,76,-0.33
2016,9,12,12,0,27,80,-0.7
2016,9,12,12,0,27,84,-0.925
2016,9,12,12,0,27,88,-1
2016,9,12,12,0,27,92,-0.92
2016,9,12,12,0,27,96,-0.76
2016,9,12,12,0,27,100,-0.56
2016,9,12,12,0,27,104,-0.43
2016,9,12,12,0,27,108,-0.32
2016,9,12,12,0,27,112,-0.29
2016,9,12,12,0,27,116,-0.27
2016,9,12,12,0,27,120,-0.245
2016,9,12,12,0,27,124,-0.245
2016,9,12,12,0,27,128,-0.22
2016,9,12,12,0,27,132,-0.21
2016,9,12,12,0,27,136,-0.215
2016,9,12,12,0,27,140,-0.205
2016,9,12,12,0,27,144,-0.175
2016,9,12,12,0,27,148,-0.18
2016,9,12,12,0,27,152,-0.19
2016,9,12,12,0,27,156,-0.18
2016,9,12,12,0,27,160,-0.185
2016,9,12,12,0,27,164,-0.155
2016,9,12,12,0,27,168,-0.16
2016,9,12,12,0,27,172,-0.16
2016,9,12,12,0,27,176,-0.165
2016,9,12,12,0,27,180,-0.145
2016,9,12,12,0,27,184,-0.15
2016,9,12,12,0,27,188,-0.14
2016,9,12,12,0,27,192,-0.125
2016,9,12,12,0,27,196,-0.125
2016,9,12,12,0,27,200,-0.095
2016,9,12,12,0,27,204,-0.085
2016,9,12,12,0,27,208,-0.095
2016,9,12,12,0,27,212,-0.13
2016,9,12,12,0,27,216,-0.125
2016,9,12,12,0,27,220,-0.105
2016,9,12,12,0,27,224,-0.03
2016,9,12,12,0,27,228,-0.005
2016,9,12,12,0,27,232,-0.06
2016,9,12,12,0,27,236,-0.1
2016,9,12,12,0,27,240,-0.155
2016,9,12,12,0,27,244,-0.135
2016,9,12,12,0,27,248,-0.16
2016,9,12,12,0,27,252,-0.18
2016,9,12,12,0,27,256,-0.23
2016,9,12,12,0,27,260,-0.28
2016,9,12,12,0,27,264,-0.295
2016,9,12,12,0,27,268,-0.28
2016,9,12,12,0,27,272,-0.25
2016,9,12,12,0,27,276,-0.24
2016,9,12,12,0,27,280,-0.17
2016,9,12,12,0,27,284,-0.125
2016,9,12,12,0,27,288,-0.135
2016,9,12,12,0,27,292,-0.11
2016,9,12,12,0,27,296,-0.1
2016,9,12,12,0,27,300,-0.1
2016,9,12,12,0,27,304,-0.11
2016,9,12,12,0,27,308,-0.11
2016,9,12,12,0,27,312,-0.08
2016,9,12,12,0,27,316,-0.065
2016,9,12,12,0,27,320,-0.075
2016,9,12,12,0,27,324,-0.04
2016,9,12,12,0,27,328,-0.05
2016,9,12,12,0,27,332,-0.04
2016,9,12,12,0,27,336,-0.08
2016,9,12,12,0,27,340,-0.115
2016,9,12,12,0,27,344,-0.12
2016,9,12,12,0,27,348,-0.135
2016,9,12,12,0,27,352,-0.16
2016,9,12,12,0,27,356,-0.185
2016,9,12,12,0,27,360,-0.215
2016,9,12,12,0,27,364,-0.275
2016,9,12,12,0,27,368,-0.36
2016,9,12,12,0,27,372,-0.385
2016,9,12,12,0,27,376,-0.41
